0,61
29,60
30,57
36,56
37,53
38,50
39,49
40,47
41,46
42,45
48,44
60,43
61,41
62,38
63,34
66,33
70,32
81,30
82,29
83,26
84,23
85,18
86,17
87,16
92,14
93,11
94,10
95,5
96,2
97,1
98,0
112,4
128,0
134,6
148,3
163,2
183,1
185,0
193,7
205,4
211,3
213,2
235,1
238,0
245,5
258,4
269,3
270,2
294,1
295,0
307,2
321,0
333,2
346,1
352,0
359,2
364,1
369,0
