0,1,0
1,82,86
2,82,86
3,82,86
4,82,86
5,82,86
6,82,86
7,82,86
8,82,86
9,82,86
10,82,86
11,82,86
12,82,86
13,82,86
14,82,86
15,82,86
16,82,86
17,82,86
18,82,86
19,82,86
20,82,86
21,82,86
22,82,86
23,82,86
24,82,86
25,82,86
26,82,86
27,82,86
28,82,86
29,82,86
30,81,86
31,79,86
32,78,86
33,78,86
34,76,86
35,76,86
36,74,86
37,73,86
38,71,86
39,70,86
40,69,86
41,68,86
42,68,86
43,68,86
44,68,86
45,68,86
46,68,86
47,68,86
48,68,86
49,68,86
50,67,86
51,67,86
52,67,86
53,66,86
54,66,86
55,66,86
56,66,86
57,66,86
58,66,86
59,63,86
60,61,86
61,61,86
62,60,86
63,60,86
64,59,86
65,59,86
66,58,86
67,57,86
68,57,86
69,57,86
70,57,86
71,57,86
72,56,86
73,56,86
74,54,86
75,52,86
76,51,86
77,51,86
78,51,86
79,50,86
80,50,86
81,50,86
82,49,86
83,49,86
84,47,86
85,46,86
86,46,86
87,46,86
88,45,86
89,44,86
90,44,86
91,44,86
92,43,86
93,43,86
94,43,86
95,42,86
96,42,86
97,41,86
98,41,86
99,41,86
100,40,86
101,40,86
102,40,86
103,39,86
104,38,86
105,37,86
106,35,86
107,34,86
108,34,86
109,32,86
110,32,86
111,31,86
112,31,86
113,30,86
114,30,86
115,28,86
116,28,86
117,28,86
118,28,86
119,28,86
120,28,86
121,27,86
122,27,86
123,27,86
124,27,86
125,27,86
126,27,86
127,26,86
128,26,86
129,26,86
130,26,86
131,26,86
132,26,86
133,26,86
134,26,86
135,26,86
136,24,86
137,24,86
138,23,86
139,22,86
140,20,86
141,20,86
142,20,86
143,18,86
144,18,86
145,18,86
146,16,86
147,16,86
148,16,86
149,16,86
150,16,86
151,16,86
152,15,86
153,15,86
154,15,86
155,15,86
156,14,86
157,14,86
158,13,86
159,12,86
160,11,86
161,11,86
162,11,86
163,9,86
164,7,86
165,6,86
166,6,86
167,4,86
168,4,86
169,3,86
170,2,86
171,2,86
172,1,86
173,0,86
174,0,86
175,0,86
176,0,86
177,0,86
178,0,86
179,0,86
180,0,86
181,0,86
182,0,86
183,0,86
184,0,84
185,0,82
186,0,79
187,0,76
188,0,72
189,0,70
190,0,70
191,0,70
192,0,70
193,0,70
194,0,70
195,0,68
196,0,67
197,0,65
198,0,63
199,0,57
200,0,56
201,0,55
202,0,54
203,0,54
204,0,54
205,0,54
206,0,54
207,0,51
208,0,49
209,0,47
210,0,43
211,0,42
212,0,41
213,0,39
214,0,38
215,0,38
216,0,38
217,0,38
218,0,35
219,0,33
220,0,32
221,0,30
222,0,28
223,0,26
224,0,26
225,0,25
226,0,24
227,0,22
228,0,22
229,0,19
230,0,19
231,0,16
232,0,14
233,0,12
234,0,12
235,0,11
236,0,9
237,0,9
238,0,8
239,0,4
240,0,2
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
247,0,0
248,0,0
249,0,0
250,0,0
251,0,0
252,0,0
253,4,0
254,4,0
255,4,0
256,4,0
257,4,0
258,4,0
259,4,0
260,4,0
261,4,0
262,4,0
263,4,0
264,4,0
265,4,0
266,4,0
267,4,0
268,4,0
269,4,0
270,4,0
271,4,0
272,4,0
273,4,0
274,4,0
275,4,0
276,4,0
277,3,0
278,1,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,0,0
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,5,0
292,5,0
293,5,0
294,5,0
295,5,0
296,5,0
297,5,0
298,5,0
299,4,0
300,4,0
301,4,0
302,4,0
303,4,0
304,4,0
305,4,0
306,4,0
307,4,0
308,4,0
309,4,0
310,4,0
311,4,0
312,4,0
313,4,0
314,4,0
315,4,0
316,4,0
317,4,0
318,4,0
319,4,0
320,3,0
321,3,0
322,3,0
323,3,0
324,1,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,6,0
339,6,0
340,6,0
341,6,0
342,6,0
343,6,0
344,6,0
345,6,0
346,6,0
347,6,0
348,4,0
349,4,0
350,4,0
351,4,0
352,3,0
353,1,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,2,1
361,2,1
362,2,1
363,2,1
364,2,1
365,2,1
366,0,1
367,0,1
368,0,1
369,0,1
370,0,1
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,1,1
380,1,1
381,1,1
382,1,1
383,1,1
384,0,1
385,0,1
386,0,1
387,0,1
388,0,1
389,0,1
390,0,0
