0,1,0
1,26,0
2,26,0
3,26,0
4,26,0
5,26,0
6,26,0
7,26,0
8,26,0
9,26,0
10,26,0
11,26,0
12,26,0
13,26,0
14,26,0
15,26,0
16,26,0
17,26,0
18,26,0
19,26,0
20,26,0
21,26,0
22,26,0
23,26,0
24,26,0
25,26,0
26,26,0
27,24,0
28,22,0
29,22,0
30,22,0
31,22,0
32,22,0
33,22,0
34,22,0
35,22,0
36,20,0
37,19,0
38,18,0
39,16,0
40,13,0
41,12,0
42,10,0
43,10,0
44,10,0
45,10,0
46,10,0
47,9,0
48,9,0
49,9,0
50,9,0
51,9,0
52,9,0
53,9,0
54,9,0
55,9,0
56,8,0
57,6,0
58,1,0
59,1,0
60,1,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,7,0
75,7,0
76,7,0
77,7,0
78,7,0
79,7,0
80,7,0
81,7,0
82,7,0
83,6,0
84,6,0
85,6,0
86,4,0
87,4,0
88,4,0
89,2,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,2,1
99,2,1
100,2,1
101,2,1
102,2,1
103,2,1
104,2,1
105,0,1
106,0,1
107,0,1
108,0,1
109,0,1
110,0,1
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,1,1
119,1,1
120,1,1
121,1,1
122,1,1
123,1,1
124,0,1
125,0,1
126,0,1
127,0,1
128,0,1
129,0,1
130,0,1
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,1,1
138,1,1
139,1,1
140,1,1
141,1,1
142,1,1
143,1,1
144,0,1
145,0,1
146,0,1
147,0,1
148,0,1
149,0,1
150,0,1
151,0,0
